1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.001337327,0.00015709,0.000173975,0.000578693,0.000949295,0.000824537,0.000886199,0.001267649,0.001856536,0.00270265,0.004190247,0.006641192,0.011072361,0.018786319,0.030902239,0.081322345
0.001286584,0.000153285,0.00016687,0.000542568,0.000897145,0.00078051,0.000855228,0.001197274,0.001791091,0.002667695,0.004162214,0.006515772,0.010701882,0.018197943,0.029910632,0.07980322
0.001235841,0.000149479,0.000159765,0.000506442,0.000844995,0.000736483,0.000824257,0.001126898,0.001725647,0.002632739,0.004134181,0.006390352,0.010331402,0.017609567,0.028919025,0.078284096
0.001185098,0.000145673,0.00015266,0.000470317,0.000792846,0.000692456,0.000793286,0.001056523,0.001660203,0.002597783,0.004106148,0.006264932,0.009960923,0.01702119,0.027927418,0.076764971
0.001134354,0.000141868,0.000145555,0.000434192,0.000740696,0.000648429,0.000762315,0.000986147,0.001594758,0.002562827,0.004078115,0.006139512,0.009590444,0.016432814,0.026935811,0.075245847
0.001092465,0.000135433,0.000144012,0.000416212,0.000702856,0.000632663,0.000735496,0.000950012,0.001529676,0.00246632,0.003993527,0.006046585,0.009459859,0.015946344,0.02628812,0.075341573
0.001050576,0.000128998,0.000142469,0.000398231,0.000665016,0.000616897,0.000708677,0.000913877,0.001464593,0.002369813,0.003908939,0.005953658,0.009329275,0.015459875,0.025640429,0.075437299
0.001008686,0.000122564,0.000140926,0.000380251,0.000627176,0.000601131,0.000681858,0.000877742,0.001399511,0.002273306,0.003824352,0.005860731,0.00919869,0.014973405,0.024992739,0.075533025
0.000966797,0.000116129,0.000139383,0.000362271,0.000589336,0.000585364,0.000655039,0.000841608,0.001334428,0.002176799,0.003739764,0.005767804,0.009068106,0.014486935,0.024345048,0.075628751
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
0.000924908,0.000109694,0.00013784,0.000344291,0.000551497,0.000569598,0.00062822,0.000805473,0.001269346,0.002080292,0.003655176,0.005674877,0.008937521,0.014000465,0.023697358,0.075724477
